Pipeline Description: Final StackedEnsemble pipeline with ensemble_level=1 transforming 21 original features -> 63 features in each of 4 models each fit on 4 internal holdout splits then linearly blended
+---------+---------------+-------------+----------------+-----------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------+-----------------------------------+
|   index | Type          |   Num Folds |   Model Weight | booster   |   max_depth |   max_leaves |   subsample |   colsample_bytree | tree_method   | grow_policy   |   random_state |   learning rate | Target Transformer   |   Fitted features | Fit iterations [each fold]   | Fit tree/step count [each fold]   |
|---------+---------------+-------------+----------------+-----------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------+-----------------------------------|
|       0 | LightGBMModel |           4 |              1 | lightgbm  |           6 |           64 |         0.7 |                0.8 | gpu_hist      | depthwise     |          98765 |            0.05 | str                  |                63 | [68, 69, 65, 73]             | [68, 69, 65, 73]                  |
+---------+---------------+-------------+----------------+-----------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------+-----------------------------------+
+---------+-----------+------------+-----------+-----------------+--------------------+-------------------------+---------------+---------+----------+---------------+----------+-----------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+----------------+----------------------------+----------------+----------+----------+-------------+---------------+-----------------+----------------+-------------+--------------+--------------------+----------------+----------+-------------+---------------+
|   index |   fold_id |   model_id | booster   | boosting_type   |   colsample_bytree |   early_stopping_rounds | eval_metric   |   gamma |   gpu_id | grow_policy   | labels   |   learning_rate |   max_bin |   max_delta_step |   max_depth |   max_leaves |   min_child_samples |   min_child_weight |   min_data_in_bin | model_origin   | monotonicity_constraints   |   n_estimators |   n_gpus |   n_jobs |   num_class |   num_classes | objective       |   random_state |   reg_alpha |   reg_lambda |   scale_pos_weight | score_f_name   | silent   |   subsample | tree_method   |
|---------+-----------+------------+-----------+-----------------+--------------------+-------------------------+---------------+---------+----------+---------------+----------+-----------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+----------------+----------------------------+----------------+----------+----------+-------------+---------------+-----------------+----------------+-------------+--------------+--------------------+----------------+----------+-------------+---------------|
|       0 |         0 |          0 | lightgbm  | gbdt            |                0.8 |                      50 | auc           |       0 |        0 | depthwise     | [0, 1]   |            0.05 |       256 |                0 |           6 |           64 |                   1 |                  1 |                 1 | SEQUENCE       | False                      |           1200 |        1 |        2 |           1 |             2 | binary:logistic |          98765 |           0 |            1 |                  1 | AUC            | True     |         0.7 | gpu_hist      |
|       1 |         1 |          0 | lightgbm  | gbdt            |                0.8 |                      50 | auc           |       0 |        0 | depthwise     | [0, 1]   |            0.05 |       256 |                0 |           6 |           64 |                   1 |                  1 |                 1 | SEQUENCE       | False                      |           1200 |        1 |        2 |           1 |             2 | binary:logistic |          98765 |           0 |            1 |                  1 | AUC            | True     |         0.7 | gpu_hist      |
|       2 |         2 |          0 | lightgbm  | gbdt            |                0.8 |                      50 | auc           |       0 |        0 | depthwise     | [0, 1]   |            0.05 |       256 |                0 |           6 |           64 |                   1 |                  1 |                 1 | SEQUENCE       | False                      |           1200 |        1 |        2 |           1 |             2 | binary:logistic |          98765 |           0 |            1 |                  1 | AUC            | True     |         0.7 | gpu_hist      |
|       3 |         3 |          0 | lightgbm  | gbdt            |                0.8 |                      50 | auc           |       0 |        0 | depthwise     | [0, 1]   |            0.05 |       256 |                0 |           6 |           64 |                   1 |                  1 |                 1 | SEQUENCE       | False                      |           1200 |        1 |        2 |           1 |             2 | binary:logistic |          98765 |           0 |            1 |                  1 | AUC            | True     |         0.7 | gpu_hist      |
+---------+-----------+------------+-----------+-----------------+--------------------+-------------------------+---------------+---------+----------+---------------+----------+-----------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+----------------+----------------------------+----------------+----------+----------+-------------+---------------+-----------------+----------------+-------------+--------------+--------------------+----------------+----------+-------------+---------------+
+--------------+----------+---------+--------------+--------------------+
|   Individual | Model    | do_te   | num_as_cat   |   interpretability |
|--------------+----------+---------+--------------+--------------------|
|            0 | LIGHTGBM | True    | True         |                  6 |
+--------------+----------+---------+--------------+--------------------+
Validation scores on out-of-fold predictions:
+---------+---------+------------+-----------+--------+--------+---------+---------+---------+------------+---------+
|   index |     MCC |   MACROAUC |   LOGLOSS |   GINI |     F2 |      F1 |     F05 |   AUCPR |   ACCURACY |     AUC |
|---------+---------+------------+-----------+--------+--------+---------+---------+---------+------------+---------|
|       0 | 0.40876 |    0.77685 |   0.43419 | 0.5537 | 0.6385 | 0.54007 | 0.56487 | 0.53062 |    0.81495 | 0.77685 |
+---------+---------+------------+-----------+--------+--------+---------+---------+---------+------------+---------+
+---------+--------+--------------+-------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+----------------------+-----------------------+-----------------------+
|   index |   Fold |   Train rows |   Validation rows | Validation score      | MCC                  | MACROAUC              | LOGLOSS               | GINI                 | F2                    | F1                    | F05                  | AUCPR                | ACCURACY              | AUC                   |
|---------+--------+--------------+-------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+----------------------+-----------------------+-----------------------|
|       0 |      0 |        18000 |              5999 | 0.76284 +/- 0.0084846 | 0.38571 +/- 0.014104 | 0.76284 +/- 0.0084846 | 0.45231 +/- 0.0083623 | 0.52568 +/- 0.016969 | 0.64302 +/- 0.0078202 | 0.52464 +/- 0.013768  | 0.55599 +/- 0.01394  | 0.50697 +/- 0.014402 | 0.80873 +/- 0.0045001 | 0.76284 +/- 0.0084846 |
|       1 |      1 |        17999 |              6000 | 0.77694 +/- 0.0072515 | 0.43401 +/- 0.013018 | 0.77694 +/- 0.0072515 | 0.41935 +/- 0.008458  | 0.55388 +/- 0.014503 | 0.62344 +/- 0.0084943 | 0.54467 +/- 0.010914  | 0.57546 +/- 0.011937 | 0.53107 +/- 0.015025 | 0.82687 +/- 0.0055487 | 0.77694 +/- 0.0072515 |
|       2 |      2 |        17999 |              6000 | 0.79118 +/- 0.0058283 | 0.43581 +/- 0.013705 | 0.79118 +/- 0.0058283 | 0.42887 +/- 0.0069324 | 0.58236 +/- 0.011657 | 0.65709 +/- 0.0078862 | 0.56753 +/- 0.010522  | 0.57456 +/- 0.011322 | 0.55298 +/- 0.014955 | 0.8159 +/- 0.0047618  | 0.79118 +/- 0.0058283 |
|       3 |      3 |        17999 |              6000 | 0.77945 +/- 0.0062979 | 0.4197 +/- 0.011365  | 0.77945 +/- 0.0062979 | 0.43582 +/- 0.0068046 | 0.5589 +/- 0.012596  | 0.64767 +/- 0.0076    | 0.54535 +/- 0.0095014 | 0.57605 +/- 0.011927 | 0.54018 +/- 0.011853 | 0.81548 +/- 0.0049498 | 0.77945 +/- 0.0062979 |
+---------+--------+--------------+-------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+-----------------------+-----------------------+----------------------+----------------------+-----------------------+-----------------------+
ROC metrics on validation (internal or external holdout(s)) data:
+---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+-------------+------------+------------+
|   index |   Probability Threshold |   True Positives |   True Negatives |   False Positives |   False Negatives |   False Positive Rate |   True Positive Rate |   Accuracy |   Precision |      Recall |         F1 |        MCC |
|      44 |               0.129666  |             1112 |             2360 |              2312 |               214 |           0.4949      |          0.838572    |   0.578816 |    0.324887 | 0.838572    | 0.468229   | 0.288223   |
|      45 |               0.131786  |             1103 |             2409 |              2263 |               223 |           0.484258    |          0.83144     |   0.585525 |    0.32778  | 0.83144     | 0.470089   | 0.290394   |
|      46 |               0.134205  |             1095 |             2460 |              2212 |               231 |           0.47345     |          0.82541     |   0.592608 |    0.33117  | 0.82541     | 0.472571   | 0.293756   |
|      47 |               0.136307  |             1086 |             2505 |              2167 |               240 |           0.463706    |          0.819019    |   0.598775 |    0.334077 | 0.819019    | 0.474437   | 0.296072   |
|      48 |               0.138269  |             1079 |             2549 |              2123 |               247 |           0.454436    |          0.813362    |   0.604734 |    0.337071 | 0.813362    | 0.476459   | 0.298719   |
|      49 |               0.140589  |             1069 |             2603 |              2069 |               257 |           0.442776    |          0.806051    |   0.612192 |    0.340868 | 0.806051    | 0.478945   | 0.301969   |
|      50 |               0.142527  |             1058 |             2644 |              2028 |               268 |           0.434045    |          0.798004    |   0.617193 |    0.343105 | 0.798004    | 0.47967    | 0.302361   |
|      51 |               0.144993  |             1050 |             2692 |              1980 |               276 |           0.423823    |          0.791878    |   0.623776 |    0.346738 | 0.791878    | 0.482055   | 0.305641   |
|      52 |               0.147507  |             1044 |             2746 |              1926 |               282 |           0.412208    |          0.787528    |   0.63186  |    0.35181  | 0.787528    | 0.486102   | 0.311675   |
|      53 |               0.150072  |             1033 |             2801 |              1871 |               293 |           0.400434    |          0.779005    |   0.639152 |    0.356018 | 0.779005    | 0.488425   | 0.31455    |
|      54 |               0.153362  |             1021 |             2865 |              1807 |               305 |           0.38669     |          0.769774    |   0.647819 |    0.361304 | 0.769774    | 0.491525   | 0.318632   |
|      55 |               0.156209  |             1009 |             2922 |              1750 |               317 |           0.37454     |          0.760769    |   0.655277 |    0.366024 | 0.760769    | 0.493975   | 0.321758   |
|      56 |               0.1593    |              998 |             2977 |              1695 |               329 |           0.362765    |          0.752279    |   0.662569 |    0.370899 | 0.752279    | 0.496545   | 0.325173   |
|      57 |               0.162809  |              988 |             3041 |              1631 |               338 |           0.348964    |          0.745116    |   0.671736 |    0.377781 | 0.745116    | 0.501068   | 0.331665   |
|      58 |               0.16641   |              976 |             3099 |              1573 |               350 |           0.336652    |          0.736047    |   0.67932  |    0.38342  | 0.736047    | 0.50388    | 0.335505   |
|      59 |               0.169295  |              964 |             3144 |              1528 |               362 |           0.327064    |          0.727225    |   0.68482  |    0.387467 | 0.727225    | 0.505203   | 0.337218   |
|      60 |               0.171601  |              952 |             3181 |              1491 |               374 |           0.319028    |          0.718213    |   0.68907  |    0.390465 | 0.718213    | 0.505498   | 0.337432   |
|      61 |               0.175293  |              944 |             3235 |              1437 |               383 |           0.30758     |          0.711669    |   0.696529 |    0.396998 | 0.711669    | 0.509254   | 0.343012   |
|      62 |               0.179043  |              932 |             3288 |              1384 |               394 |           0.29624     |          0.702824    |   0.703404 |    0.40303  | 0.702824    | 0.511864   | 0.346826   |
|      63 |               0.183     |              921 |             3336 |              1336 |               405 |           0.285808    |          0.694541    |   0.709696 |    0.408807 | 0.694541    | 0.514229   | 0.350409   |
|      64 |               0.187349  |              908 |             3387 |              1285 |               418 |           0.274901    |          0.684957    |   0.716071 |    0.414813 | 0.684957    | 0.516273   | 0.353574   |
|      65 |               0.193166  |              893 |             3453 |              1219 |               434 |           0.260946    |          0.673294    |   0.724363 |    0.423366 | 0.673294    | 0.519407   | 0.358507   |
|      66 |               0.196686  |              884 |             3491 |              1181 |               443 |           0.252762    |          0.666542    |   0.729238 |    0.428594 | 0.666542    | 0.521279   | 0.361595   |
|      67 |               0.202748  |              872 |             3548 |              1124 |               454 |           0.240523    |          0.65785     |   0.736864 |    0.437483 | 0.65785     | 0.52511    | 0.367674   |
|      68 |               0.207959  |              859 |             3598 |              1074 |               467 |           0.229879    |          0.647899    |   0.742947 |    0.444857 | 0.647899    | 0.527108   | 0.3713     |
|      69 |               0.214856  |              843 |             3657 |              1015 |               483 |           0.21721     |          0.636227    |   0.750239 |    0.454361 | 0.636227    | 0.52975    | 0.376124   |
|      70 |               0.22197   |              831 |             3715 |               957 |               495 |           0.204755    |          0.626843    |   0.757864 |    0.465283 | 0.626843    | 0.53375    | 0.382999   |
|      71 |               0.230229  |              816 |             3776 |               896 |               510 |           0.191764    |          0.615871    |   0.765573 |    0.477268 | 0.615871    | 0.537439   | 0.389751   |
|      72 |               0.234028  |              810 |             3799 |               873 |               516 |           0.186895    |          0.611165    |   0.768323 |    0.481758 | 0.611165    | 0.538455   | 0.39191    |
|      73 |               0.237883  |              801 |             3824 |               848 |               525 |           0.181498    |          0.604211    |   0.77099  |    0.486193 | 0.604211    | 0.538489   | 0.392946   |
|      74 |               0.246961  |              784 |             3874 |               798 |               542 |           0.170808    |          0.591603    |   0.776532 |    0.496074 | 0.591603    | 0.539352   | 0.396273   |
|      75 |               0.257488  |              763 |             3931 |               741 |               563 |           0.15867     |          0.575971    |   0.782532 |    0.507939 | 0.575971    | 0.539508   | 0.399534   |
|      76 |               0.26797   |              742 |             3979 |               693 |               584 |           0.1484      |          0.560184    |   0.787032 |    0.517845 | 0.560184    | 0.537798   | 0.40059    |
|      77 |               0.280143  |              725 |             4025 |               647 |               602 |           0.138557    |          0.54684     |   0.791741 |    0.529022 | 0.54684     | 0.537352   | 0.403505   |
|      78 |               0.293476  |              702 |             4068 |               604 |               624 |           0.129305    |          0.530063    |   0.795241 |    0.538451 | 0.530063    | 0.53378    | 0.40301    |
|      79 |               0.310365  |              683 |             4111 |               561 |               644 |           0.120219    |          0.515154    |   0.799033 |    0.549371 | 0.515154    | 0.531346   | 0.404255   |
|      80 |               0.323456  |              668 |             4140 |               532 |               658 |           0.113957    |          0.504042    |   0.801449 |    0.556975 | 0.504042    | 0.5289     | 0.404571   |
|      81 |               0.342338  |              650 |             4176 |               496 |               676 |           0.106153    |          0.490819    |   0.804616 |    0.567763 | 0.490819    | 0.526308   | 0.405913   |
|      82 |               0.36738   |              632 |             4215 |               457 |               695 |           0.0979774   |          0.476651    |   0.807866 |    0.580085 | 0.476651    | 0.523211   | 0.407484   |
|      83 |               0.386455  |              615 |             4243 |               429 |               711 |           0.0919247   |          0.464434    |   0.809867 |    0.589134 | 0.464434    | 0.519286   | 0.407385   |
|      84 |               0.410557  |              592 |             4279 |               393 |               735 |           0.0842228   |          0.446463    |   0.811908 |    0.600722 | 0.446463    | 0.512152   | 0.405578   |
|      85 |               0.432316  |              569 |             4314 |               358 |               757 |           0.0767831   |          0.429305    |   0.813909 |    0.613398 | 0.429305    | 0.505009   | 0.404415   |
|      86 |               0.436212  |              562 |             4319 |               353 |               764 |           0.0755516   |          0.423968    |   0.8137   |    0.614307 | 0.423968    | 0.501607   | 0.402013   |
|      87 |               0.453727  |              541 |             4341 |               331 |               786 |           0.0709489   |          0.407885    |   0.813742 |    0.620005 | 0.407885    | 0.491975   | 0.396529   |
|      88 |               0.478918  |              508 |             4377 |               295 |               818 |           0.0633085   |          0.383269    |   0.814284 |    0.632353 | 0.383269    | 0.477191   | 0.389743   |
|      89 |               0.491945  |              492 |             4394 |               278 |               835 |           0.0596677   |          0.370772    |   0.814367 |    0.638349 | 0.370772    | 0.469002   | 0.385863   |
|      90 |               0.502636  |              479 |             4410 |               262 |               847 |           0.0562478   |          0.361188    |   0.814909 |    0.645986 | 0.361188    | 0.46323    | 0.384437   |
|      91 |               0.520045  |              448 |             4429 |               243 |               878 |           0.0521762   |          0.337927    |   0.812909 |    0.647794 | 0.337927    | 0.444042   | 0.371175   |
|      92 |               0.542419  |              415 |             4457 |               215 |               911 |           0.0460807   |          0.313282    |   0.8122   |    0.658737 | 0.313282    | 0.424501   | 0.361415   |
|      93 |               0.560953  |              380 |             4484 |               188 |               946 |           0.0402461   |          0.286701    |   0.810867 |    0.66905  | 0.286701    | 0.401282   | 0.349143   |
|      94 |               0.579728  |              348 |             4506 |               166 |               978 |           0.0356921   |          0.263012    |   0.809158 |    0.676033 | 0.263012    | 0.378539   | 0.336286   |
|      95 |               0.602333  |              303 |             4529 |               143 |              1023 |           0.0306602   |          0.229145    |   0.805575 |    0.679115 | 0.229145    | 0.342552   | 0.313352   |
|      96 |               0.622091  |              259 |             4554 |               118 |              1068 |           0.0253122   |          0.195369    |   0.802283 |    0.686141 | 0.195369    | 0.304077   | 0.290456   |
|      97 |               0.639791  |              219 |             4575 |                97 |              1108 |           0.020765    |          0.165166    |   0.799158 |    0.692666 | 0.165166    | 0.266688   | 0.268065   |
|      98 |               0.65701   |              177 |             4600 |                72 |              1150 |           0.0154159   |          0.13343     |   0.796324 |    0.710557 | 0.13343     | 0.224649   | 0.245448   |
|      99 |               0.675519  |              135 |             4618 |                54 |              1191 |           0.0115589   |          0.102291    |   0.792449 |    0.713745 | 0.102291    | 0.178846   | 0.214722   |
|     100 |               0.700182  |               91 |             4640 |                32 |              1235 |           0.00701333  |          0.0689478   |   0.788616 |    0.735339 | 0.0689478   | 0.125989   | 0.180141   |
|     101 |               0.737221  |               50 |             4660 |                12 |              1276 |           0.00268121  |          0.0378903   |   0.785116 |    0.805199 | 0.0378903   | 0.0723025  | 0.143746   |
|     102 |               0.803122  |               11 |             4670 |                 2 |              1315 |           0.000536568 |          0.00885196  |   0.780366 |    0.838064 | 0.00885196  | 0.0175038  | 0.070856   |
|     103 |               0.858046  |                1 |             4672 |                 0 |              1326 |           5.39374e-05 |          0.000754078 |   0.778949 |    0.875    | 0.000754078 | 0.00150675 | 0.0212543  |
|     104 |               0.867235  |                0 |             4672 |                 0 |              1326 |           5.39374e-05 |          0.000570793 |   0.778907 |    0.75     | 0.000570793 | 0.00114072 | 0.0165335  |
|     105 |               1         |                0 |             4672 |                 0 |              1326 |           5.39374e-05 |          0.000570793 |   0.778907 |    0.75     | 0.000570793 | 0.00114072 | 0.0165335  |
+---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+-------------+------------+------------+
ROC metrics on test data:
+---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+------------+------------+-----------+
|   index |   Probability Threshold |   True Positives |   True Negatives |   False Positives |   False Negatives |   False Positive Rate |   True Positive Rate |   Accuracy |   Precision |     Recall |         F1 |       MCC |
|---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+------------+------------+-----------|
|       0 |               0         |             1327 |                0 |              4673 |                 0 |            1          |           1          |   0.221167 |    0.221167 | 1          | 0.362222   | 0         |
|       1 |               0.0327787 |             1327 |                0 |              4673 |                 0 |            1          |           1          |   0.221167 |    0.221167 | 1          | 0.362222   | 0         |
|       2 |               0.0432173 |             1324 |               58 |              4615 |                 3 |            0.987588   |           0.997739   |   0.230333 |    0.222933 | 0.997739   | 0.364437   | 0.0419972 |
|       3 |               0.0484504 |             1322 |              117 |              4556 |                 5 |            0.974963   |           0.996232   |   0.239833 |    0.224906 | 0.996232   | 0.366967   | 0.0625456 |
|       4 |               0.051371  |             1322 |              178 |              4495 |                 5 |            0.961909   |           0.996232   |   0.25     |    0.227265 | 0.996232   | 0.370101   | 0.0828413 |
|       5 |               0.0541676 |             1319 |              237 |              4436 |                 8 |            0.949283   |           0.993971   |   0.259333 |    0.229192 | 0.993971   | 0.372494   | 0.0937176 |
|       6 |               0.0574477 |             1317 |              296 |              4377 |                10 |            0.936657   |           0.992464   |   0.268833 |    0.231296 | 0.992464   | 0.37516    | 0.105281  |
|       7 |               0.0597906 |             1315 |              355 |              4318 |                12 |            0.924032   |           0.990957   |   0.278333 |    0.233446 | 0.990957   | 0.377874   | 0.11591   |
|       8 |               0.0619289 |             1314 |              415 |              4258 |                13 |            0.911192   |           0.990203   |   0.288167 |    0.235822 | 0.990203   | 0.380925   | 0.127408  |
|       9 |               0.0640608 |             1313 |              475 |              4198 |                14 |            0.898352   |           0.98945    |   0.298    |    0.238251 | 0.98945    | 0.38403    | 0.138188  |
|      10 |               0.0660534 |             1309 |              532 |              4141 |                18 |            0.886155   |           0.986436   |   0.306833 |    0.240183 | 0.986436   | 0.386307   | 0.144236  |
|      11 |               0.0678831 |             1306 |              590 |              4083 |                21 |            0.873743   |           0.984175   |   0.316    |    0.242346 | 0.984175   | 0.388922   | 0.151549  |
|      12 |               0.0697862 |             1302 |              647 |              4026 |                25 |            0.861545   |           0.981161   |   0.324833 |    0.244369 | 0.981161   | 0.391285   | 0.157418  |
|      13 |               0.0719494 |             1301 |              708 |              3965 |                26 |            0.848491   |           0.980407   |   0.334833 |    0.247057 | 0.980407   | 0.394661   | 0.167086  |
|      14 |               0.0737176 |             1298 |              766 |              3907 |                29 |            0.83608    |           0.978146   |   0.344    |    0.249376 | 0.978146   | 0.397428   | 0.173913  |
|      15 |               0.07537   |             1296 |              825 |              3848 |                31 |            0.823454   |           0.976639   |   0.3535   |    0.251944 | 0.976639   | 0.400556   | 0.181787  |
|      16 |               0.0772404 |             1291 |              881 |              3792 |                36 |            0.81147    |           0.972871   |   0.362    |    0.253984 | 0.972871   | 0.402808   | 0.186164  |
|      17 |               0.0794025 |             1291 |              942 |              3731 |                36 |            0.798416   |           0.972871   |   0.372167 |    0.257069 | 0.972871   | 0.406678   | 0.196024  |
|      18 |               0.0814619 |             1285 |              997 |              3676 |                42 |            0.786647   |           0.96835    |   0.380333 |    0.25902  | 0.96835    | 0.408715   | 0.199298  |
|      19 |               0.0833511 |             1281 |             1054 |              3619 |                46 |            0.774449   |           0.965335   |   0.389167 |    0.261429 | 0.965335   | 0.411434   | 0.204745  |
|      20 |               0.0856312 |             1277 |             1112 |              3561 |                50 |            0.762037   |           0.962321   |   0.398167 |    0.263952 | 0.962321   | 0.414274   | 0.21035   |
|      21 |               0.0874225 |             1269 |             1165 |              3508 |                58 |            0.750695   |           0.956292   |   0.405667 |    0.265648 | 0.956292   | 0.415793   | 0.211816  |
|      22 |               0.0892791 |             1263 |             1221 |              3452 |                64 |            0.738712   |           0.951771   |   0.414    |    0.267869 | 0.951771   | 0.418073   | 0.215547  |
|      23 |               0.0908089 |             1257 |             1276 |              3397 |                70 |            0.726942   |           0.947249   |   0.422167 |    0.27009  | 0.947249   | 0.420331   | 0.219193  |
|      24 |               0.0933429 |             1249 |             1329 |              3344 |                78 |            0.7156     |           0.941221   |   0.429667 |    0.271936 | 0.941221   | 0.421959   | 0.221012  |
|      25 |               0.0947379 |             1246 |             1387 |              3286 |                81 |            0.703189   |           0.93896    |   0.438833 |    0.274934 | 0.93896    | 0.425329   | 0.227623  |
|      26 |               0.0967146 |             1241 |             1443 |              3230 |                86 |            0.691205   |           0.935192   |   0.447333 |    0.277567 | 0.935192   | 0.428079   | 0.232378  |
|      27 |               0.0983344 |             1234 |             1497 |              3176 |                93 |            0.679649   |           0.929917   |   0.455167 |    0.279819 | 0.929917   | 0.43019    | 0.235354  |
|      28 |               0.100211  |             1230 |             1555 |              3118 |                97 |            0.667237   |           0.926903   |   0.464167 |    0.282889 | 0.926903   | 0.43348    | 0.241267  |
|      29 |               0.101871  |             1222 |             1608 |              3065 |               105 |            0.655896   |           0.920874   |   0.471667 |    0.285048 | 0.920874   | 0.43534    | 0.243494  |
|      30 |               0.103689  |             1215 |             1662 |              3011 |               112 |            0.64434    |           0.915599   |   0.4795   |    0.287506 | 0.915599   | 0.437601   | 0.246704  |
|      31 |               0.105207  |             1204 |             1712 |              2961 |               123 |            0.63364    |           0.90731    |   0.486    |    0.289076 | 0.90731    | 0.438456   | 0.24651   |
|      32 |               0.107029  |             1199 |             1768 |              2905 |               128 |            0.621656   |           0.903542   |   0.4945   |    0.292154 | 0.903542   | 0.441539   | 0.251642  |
|      33 |               0.109082  |             1190 |             1820 |              2853 |               137 |            0.610529   |           0.89676    |   0.501667 |    0.294336 | 0.89676    | 0.443203   | 0.253398  |
|      34 |               0.11145   |             1182 |             1873 |              2800 |               145 |            0.599187   |           0.890731   |   0.509167 |    0.296836 | 0.890731   | 0.445282   | 0.25611   |
|      35 |               0.11362   |             1174 |             1927 |              2746 |               153 |            0.587631   |           0.884702   |   0.516833 |    0.29949  | 0.884702   | 0.447494   | 0.259071  |
|      36 |               0.115868  |             1165 |             1979 |              2694 |               162 |            0.576503   |           0.87792    |   0.524    |    0.301892 | 0.87792    | 0.449287   | 0.261129  |
|      37 |               0.118043  |             1155 |             2030 |              2643 |               172 |            0.56559    |           0.870384   |   0.530833 |    0.304107 | 0.870384   | 0.450732   | 0.262455  |
|      38 |               0.120562  |             1145 |             2081 |              2592 |               182 |            0.554676   |           0.862849   |   0.537667 |    0.306396 | 0.862849   | 0.452212   | 0.26389   |
|      39 |               0.123397  |             1141 |             2138 |              2535 |               186 |            0.542478   |           0.859834   |   0.5465   |    0.310392 | 0.859834   | 0.456126   | 0.27038   |
|      40 |               0.12602   |             1132 |             2190 |              2483 |               195 |            0.53135    |           0.853052   |   0.553667 |    0.31314  | 0.853052   | 0.458114   | 0.272828  |
|      41 |               0.128613  |             1127 |             2246 |              2427 |               200 |            0.519367   |           0.849284   |   0.562167 |    0.317107 | 0.849284   | 0.461791   | 0.278645  |
|      42 |               0.131334  |             1121 |             2301 |              2372 |               206 |            0.507597   |           0.844763   |   0.570333 |    0.320928 | 0.844763   | 0.465145   | 0.283727  |
|      43 |               0.133586  |             1114 |             2356 |              2317 |               213 |            0.495827   |           0.839488   |   0.578333 |    0.324687 | 0.839488   | 0.468264   | 0.288251  |
|      44 |               0.135911  |             1102 |             2405 |              2268 |               225 |            0.485341   |           0.830445   |   0.5845   |    0.327003 | 0.830445   | 0.469236   | 0.288662  |
|      45 |               0.138143  |             1098 |             2462 |              2211 |               229 |            0.473144   |           0.82743    |   0.593333 |    0.331822 | 0.82743    | 0.473684   | 0.295653  |
|      46 |               0.140005  |             1091 |             2516 |              2157 |               236 |            0.461588   |           0.822155   |   0.601167 |    0.335899 | 0.822155   | 0.47694    | 0.300322  |
|      47 |               0.142265  |             1084 |             2570 |              2103 |               243 |            0.450032   |           0.81688    |   0.609    |    0.340132 | 0.81688    | 0.480284   | 0.305101  |
|      48 |               0.144508  |             1076 |             2623 |              2050 |               251 |            0.43869    |           0.810852   |   0.6165   |    0.34421  | 0.810852   | 0.48327    | 0.309191  |
|      49 |               0.146517  |             1072 |             2680 |              1993 |               255 |            0.426493   |           0.807837   |   0.625333 |    0.349755 | 0.807837   | 0.48816    | 0.316615  |
|      50 |               0.149264  |             1062 |             2731 |              1942 |               265 |            0.415579   |           0.800301   |   0.632167 |    0.353529 | 0.800301   | 0.490418   | 0.319345  |
|      51 |               0.151005  |             1054 |             2785 |              1888 |               273 |            0.404023   |           0.794273   |   0.639833 |    0.35826  | 0.794273   | 0.493792   | 0.323993  |
|      52 |               0.153162  |             1043 |             2835 |              1838 |               284 |            0.393323   |           0.785983   |   0.646333 |    0.362027 | 0.785983   | 0.495722   | 0.32619   |
|      53 |               0.155315  |             1029 |             2882 |              1791 |               298 |            0.383266   |           0.775433   |   0.651833 |    0.364894 | 0.775433   | 0.496262   | 0.326112  |
|      54 |               0.157885  |             1015 |             2929 |              1744 |               312 |            0.373208   |           0.764883   |   0.657333 |    0.367887 | 0.764883   | 0.496818   | 0.32617   |
|      55 |               0.160861  |             1004 |             2979 |              1694 |               323 |            0.362508   |           0.756594   |   0.663833 |    0.372128 | 0.756594   | 0.498882   | 0.328787  |
|      56 |               0.163743  |              995 |             3031 |              1642 |               332 |            0.35138    |           0.749812   |   0.671    |    0.377323 | 0.749812   | 0.502018   | 0.333172  |
|      57 |               0.166454  |              984 |             3081 |              1592 |               343 |            0.340681   |           0.741522   |   0.6775   |    0.381988 | 0.741522   | 0.504228   | 0.336098  |
|      58 |               0.169559  |              974 |             3133 |              1540 |               353 |            0.329553   |           0.733986   |   0.6845   |    0.38743  | 0.733986   | 0.50716    | 0.3402    |
|      59 |               0.172196  |              965 |             3185 |              1488 |               362 |            0.318425   |           0.727204   |   0.691667 |    0.393396 | 0.727204   | 0.510582   | 0.345098  |
|      60 |               0.174828  |              955 |             3236 |              1437 |               372 |            0.307511   |           0.719668   |   0.6985   |    0.399247 | 0.719668   | 0.513579   | 0.349367  |
|      61 |               0.17836   |              936 |             3278 |              1395 |               391 |            0.298523   |           0.70535    |   0.702333 |    0.401544 | 0.70535    | 0.511755   | 0.346416  |
|      62 |               0.181866  |              928 |             3331 |              1342 |               399 |            0.287182   |           0.699322   |   0.709833 |    0.408811 | 0.699322   | 0.515986   | 0.352704  |
